Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300220754;CO (Secondary Cost);Secondary Cost;31/01/2025;2.282,06   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;13/01/2025;13/01/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;13/01/2025 20:05;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;;5000031544;WE (Goods Receipt);Goods Receipt;05/02/2025;2.308,13   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;WELDING SERVICE;05/02/2025;25/02/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;002;ERNEST M STRICKLAND STRICKLAND WELDING;171726 (ERNEST M STRICKLAND STRICKLAND WELDING);25/02/2025 18:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000053642;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300223415;CO (Secondary Cost);Secondary Cost;31/01/2025;2.310,60   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;22/01/2025;22/01/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;22/01/2025 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;OP0000107415;1020003283;AC (Accrual Document);Accrual Document;28/02/2025;2.321,42   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;ODESSA PUMPS;11/03/2025;11/03/2025;MYARED;21102300 (A/POther);A/POther;002;;;11/03/2025 17:03;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300220755;CO (Secondary Cost);Secondary Cost;31/01/2025;2.331,16   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;13/01/2025;13/01/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;13/01/2025 20:05;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;Track PO62-4605;1020035529;AC (Accrual Document);Accrual Document;31/01/2025;2.363,10   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;FIXED EQUIPMENT RELIABILITY;03/02/2025;03/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;03/02/2025 18:53;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;SEP001 Track PO62-;1020035669;AC (Accrual Document);Accrual Document;31/01/2025;2.363,10   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;FIXED EQUIPMENT RELIABILITY;07/02/2025;07/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;07/02/2025 13:12;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300227383;CO (Secondary Cost);Secondary Cost;28/02/2025;2.363,10   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;03/02/2025;03/02/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;002;;;03/02/2025 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);63006400 (Telephone and other Communication);Telephone&otherComm;4010100087;5000032737;WE (Goods Receipt);Goods Receipt;20/03/2025;2.381,75   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;BLANKET-SVC AUTOMATION;20/03/2025;20/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;SitePro, Inc.;172231 (SitePro, Inc.);20/03/2025 17:30;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000056469;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;49676;1020035529;AC (Accrual Document);Accrual Document;31/01/2025;2.393,47   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;EVERS ELECTRIC COMPANY INC (109662-EVERS ELECTRIC;03/02/2025;03/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;03/02/2025 18:53;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024002;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;49676;1020043329;AC (Accrual Document);Accrual Document;31/03/2025;2.393,47   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;EVERS ELECTRIC COMPANY INC (109662-EVERS ELECTRIC;03/04/2025;03/04/2025;JBRANDON;21102300 (A/POther);A/POther;003;;;03/04/2025 13:50;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024002;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;49676;1020039869;AC (Accrual Document);Accrual Document;28/02/2025;2.397,49   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;EVERS ELECTRIC COMPANY INC (109662-EVERS ELECTRIC;04/03/2025;04/03/2025;JBRANDON;21102300 (A/POther);A/POther;002;;;04/03/2025 12:28;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024002;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5000032593;WE (Goods Receipt);Goods Receipt;18/03/2025;2.400,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;SVC-TROJAN PUMP RENTAL;18/03/2025;18/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Trojan Rentals LLC;171756 (Trojan Rentals LLC);18/03/2025 15:44;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000054892;;;
1711 (Delek Logistics Partners);65003000 (Repairs & Maint - Vehicle Costs);Repairs&Maint-cost;4010100087;5000031965;WE (Goods Receipt);Goods Receipt;04/03/2025;2.476,01   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;MAINTENANCE PO FOR ARI  West Texas Water;04/03/2025;04/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;AUTOMOTIVE RENTALS INC;170055 (AUTOMOTIVE RENTALS INC);04/03/2025 08:49;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000052482;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5000032595;WE (Goods Receipt);Goods Receipt;18/03/2025;2.480,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;SVC-TROJAN PUMP RENTAL;18/03/2025;18/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Trojan Rentals LLC;171756 (Trojan Rentals LLC);18/03/2025 15:46;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000054892;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;4010100087;5000032596;WE (Goods Receipt);Goods Receipt;18/03/2025;2.480,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;SVC-TROJAN PUMP RENTAL;18/03/2025;18/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Trojan Rentals LLC;171756 (Trojan Rentals LLC);18/03/2025 15:47;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;6000054892;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;Gravity Feb Activ;1010006708;AB (Journal Entry);Journal Entry;28/02/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Gravity Feb ITD Activity - GWM;28/02/2025;10/03/2025;AKNECHT;42000000 (Pipeline Revenue);Pipeline Revenue;002;;;10/03/2025 13:43;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005200 (Short-Term Lease Expense);ST Lease Expense;4010100087;1010006940;AB (Journal Entry);Journal Entry;31/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Gravity Feb ITD Activity - GWM;08/04/2025;08/04/2025;LGREENE;63005000 (Lease Expense);Lease Expense;003;;;08/04/2025 15:47;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;IN94554;1020003283;AC (Accrual Document);Accrual Document;28/02/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;LINE QUEST;11/03/2025;11/03/2025;MYARED;21102300 (A/POther);A/POther;002;;;11/03/2025 17:03;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;IN94607;1020003283;AC (Accrual Document);Accrual Document;28/02/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;LINE QUEST;11/03/2025;11/03/2025;MYARED;21102300 (A/POther);A/POther;002;;;11/03/2025 17:03;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021177;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;172193 (Robert L Wood III);Robert L Wood III;003;;;12/03/2025 13:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021178;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;172193 (Robert L Wood III);Robert L Wood III;003;;;12/03/2025 13:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021179;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;172193 (Robert L Wood III);Robert L Wood III;003;;;12/03/2025 13:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021180;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;172193 (Robert L Wood III);Robert L Wood III;003;;;12/03/2025 13:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021181;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;172193 (Robert L Wood III);Robert L Wood III;003;;;12/03/2025 13:02;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021194;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;128402 (TEXAS DEPARTMENT OF TRANSPOR);TEXAS DEPARTMENT OF TRANSPOR;003;;;12/03/2025 14:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021195;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;128402 (TEXAS DEPARTMENT OF TRANSPOR);TEXAS DEPARTMENT OF TRANSPOR;003;;;12/03/2025 14:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021196;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;128402 (TEXAS DEPARTMENT OF TRANSPOR);TEXAS DEPARTMENT OF TRANSPOR;003;;;12/03/2025 14:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021197;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;128402 (TEXAS DEPARTMENT OF TRANSPOR);TEXAS DEPARTMENT OF TRANSPOR;003;;;12/03/2025 14:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63005000 (Lease Expense);Lease Expense;4010100087;1730021198;KR (Vendor Invoice);Vendor Invoice;12/03/2025;2.500,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;11/03/2025;12/03/2025;MPAYNE;128402 (TEXAS DEPARTMENT OF TRANSPOR);TEXAS DEPARTMENT OF TRANSPOR;003;;;12/03/2025 14:38;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300244228;CO (Secondary Cost);Secondary Cost;31/03/2025;2.504,40   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;20/03/2025;20/03/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;003;;;20/03/2025 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);61002000 (3rd party material);3rd party material;4010100087;5100046004;RE (Invoice - Gross);Invoice - Gross;05/02/2025;2.580,81   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;SLPFTER 128W LED FLOOD 40K;08/01/2025;05/02/2025;SAP_WFRT;171992 (PEAK ENERGY SOLUTIONS LLC);PEAK ENERGY SOLUTIONS LLC;002;;;05/02/2025 10:00;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300245181;CO (Secondary Cost);Secondary Cost;31/03/2025;2.625,15   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;24/03/2025;24/03/2025;FIBATCH;65301400 (CS - Contractors);CS - Contractors;003;;;24/03/2025 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300222239;CO (Secondary Cost);Secondary Cost;31/01/2025;2.638,97   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;16/01/2025;16/01/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;001;;;16/01/2025 20:05;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;4010100087;1730021241;KR (Vendor Invoice);Vendor Invoice;17/03/2025;2.652,41   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;;20/02/2025;17/03/2025;CHEWHITE;141151 (RELIANT ENERGY);RELIANT ENERGY;003;;;17/03/2025 15:31;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;I22-340-DEA-004-R;1020035529;AC (Accrual Document);Accrual Document;31/01/2025;2.655,28   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;STRONGHOLD INSPECTION LTD (131634-STRONGHOLD INSPE;03/02/2025;03/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;03/02/2025 18:53;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;OP0000107428;1020003283;AC (Accrual Document);Accrual Document;28/02/2025;2.673,78   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;ODESSA PUMPS;11/03/2025;11/03/2025;MYARED;21102300 (A/POther);A/POther;002;;;11/03/2025 17:03;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300231047;CO (Secondary Cost);Secondary Cost;28/02/2025;2.677,60   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;11/02/2025;11/02/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;002;;;11/02/2025 20:05;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;2002000086;2610001040;YP (EC-Payroll Posting);EC-Payroll Posting;21/03/2025;2.707,13   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;19/03/2025;19/03/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;19/03/2025 15:45;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;;2300245510;CO (Secondary Cost);Secondary Cost;31/03/2025;2.756,10   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;24/03/2025;24/03/2025;FIBATCH;65301300 (CS - Outside Service);CS - Outside Service;003;;;24/03/2025 20:11;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65301200 (Contract Services - Professional Consulting);CS - Professional Co;Gravity Jan Activ;1010006518;AB (Journal Entry);Journal Entry;31/01/2025;2.774,80   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Gravity Jan Activity - GWM;31/01/2025;10/02/2025;AKNECHT;11004050 (MainBank Origin 7899);MainBank Origin 7899;001;;;10/02/2025 18:13;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301200 (Contract Services - Professional Consulting);CS - Professional Co;Gravity Feb Activ;1010006708;AB (Journal Entry);Journal Entry;28/02/2025;2.774,80   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Gravity Feb ITD Activity - GWM;28/02/2025;10/03/2025;AKNECHT;42000000 (Pipeline Revenue);Pipeline Revenue;002;;;10/03/2025 13:43;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301200 (Contract Services - Professional Consulting);CS - Professional Co;Gravity Mar Activ;1010006931;AB (Journal Entry);Journal Entry;31/03/2025;2.774,80   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;Gravity Mar ITD Activity - GWM;31/03/2025;08/04/2025;AKNECHT;42000000 (Pipeline Revenue);Pipeline Revenue;003;;;08/04/2025 15:08;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);65301400 (Contract Services - Contractors);CS - Contractors;1370;5100045994;RE (Invoice - Gross);Invoice - Gross;05/02/2025;2.834,07   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;120V PUMP PANEL SZ.3;09/01/2025;05/02/2025;SAP_WFRT;171992 (PEAK ENERGY SOLUTIONS LLC);PEAK ENERGY SOLUTIONS LLC;002;;;05/02/2025 09:05;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);65301400 (Contract Services - Contractors);CS - Contractors;;2300244230;CO (Secondary Cost);Secondary Cost;31/03/2025;2.876,40   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;20/03/2025;20/03/2025;FIBATCH;65301400 (CS - Contractors);CS - Contractors;003;;;20/03/2025 20:00;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;Track PO62-4606;1020035529;AC (Accrual Document);Accrual Document;31/01/2025;2.891,06   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;FIXED EQUIPMENT RELIABILITY;03/02/2025;03/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;03/02/2025 18:53;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;SEP001 Track PO62-;1020035669;AC (Accrual Document);Accrual Document;31/01/2025;2.891,06   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;FIXED EQUIPMENT RELIABILITY;07/02/2025;07/02/2025;JBRANDON;21102300 (A/POther);A/POther;001;;;07/02/2025 13:12;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);65301700 (Contract Services -Mechanical Integrity Inspection);CS - Mechanical;;2300227609;CO (Secondary Cost);Secondary Cost;28/02/2025;2.891,06   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);20022001 (EDR -Refinery (Lion));;;CTR A000/2002000086;03/02/2025;03/02/2025;FIBATCH;65301700 (CS - Mechanical);CS - Mechanical;002;;;03/02/2025 20:06;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;EDSEP2024001;;;;
1711 (Delek Logistics Partners);65003200 (Repairs & Maint - Other);Repairs & Maint - Ot;183790;1020003283;AC (Accrual Document);Accrual Document;28/02/2025;2.928,00   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;;;;LEGACY FLOW CONTROL;11/03/2025;11/03/2025;MYARED;21102300 (A/POther);A/POther;002;;;11/03/2025 17:03;;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1711 (Delek Logistics Partners);63001000 (Electricity and other Utilities);Electricity&Utilitie;Real Capturis 1711;1010006839;AB (Journal Entry);Journal Entry;31/03/2025;2.996,21   USD;;;40101034 (DKL - DWM Permian);DKL - DWM Permian;10020001 (DELEK US ENERGY, INC);;;ATMOS ENERGY-4036091422;01/04/2025;01/04/2025;MPAYNE;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;01/04/2025 11:56;LC1710;YB20 (OPEX IN COS);OPEX IN COS;4010100087 (DWM - Operating);DWM - Operating;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;2002000086;2610000964;YP (EC-Payroll Posting);EC-Payroll Posting;03/01/2025;3.084,91   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;31/12/2024;31/12/2024;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;31/12/2024 03:54;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;2002000086;2610000986;YP (EC-Payroll Posting);EC-Payroll Posting;17/01/2025;3.084,91   USD;;;20022001 (EDR -Refinery (Lion));EDR -Refinery (Lion);;;;;15/01/2025;15/01/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;15/01/2025 04:28;;YB20 (OPEX IN COS);OPEX IN COS;2002000086 (MAINT -RELIABILITY);MAINT -RELIABILITY;;;;;
